id;uri;siglaTipo;numero;ano;codTipo;descricaoTipo;ementa;ementaDetalhada;keywords;dataApresentacao;uriOrgaoNumerador;uriPropAnterior;uriPropPrincipal;uriPropPosterior;urlInteiroTeor;urnFinal;ultimoStatus_dataHora;ultimoStatus_sequencia;ultimoStatus_uriRelator;ultimoStatus_idOrgao;ultimoStatus_siglaOrgao;ultimoStatus_uriOrgao;ultimoStatus_regime;ultimoStatus_descricaoTramitacao;ultimoStatus_idTipoTramitacao;ultimoStatus_descricaoSituacao;ultimoStatus_idSituacao;ultimoStatus_despacho;ultimoStatus_url
436675;https://dadosabertos.camara.leg.br/api/v2/proposicoes/436675;PL;5322;2009;139;Projeto de Lei;Dispõe sobre o direito de resposta na imprensa falada, escrita, televisiva, cinematográfica e em outros meios de comunicação inclusive eletrônico.;NA;Garantia, pessoa física, pessoa jurídica, órgão público, direito de resposta, retificação, acusação falsa, ofensa, imprensa, meios de comunicação, televisão, rádio, cinema, meio eletrônico, normas, responsabilidade, elaboração, divulgação, resposta, prazo, atendimento, pedido, arquivo, material, texto, gravação, filme, multa, infrator.;2009-06-01T16:50:23Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/19319;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=660706;NA;2015-10-20T00:00:00Z;27;NA;4;MESA;https://dadosabertos.camara.leg.br/api/v2/orgaos/4;Urgência (Art. 155, RICD);Arquivamento;502;Arquivada;923;Declarado prejudicado em face da aprovação do Projeto de Lei n. 6.446/2013, apensado. (Sessão Deliberativa Extraordinária de 20/10/2015 – 20:01).;NA
444399;https://dadosabertos.camara.leg.br/api/v2/proposicoes/444399;PL;5756;2009;139;Projeto de Lei;Dispõe sobre a disposição da inscrição do prazo de validade nas embalagens de produtos alimentícios.;Dispõe que o local de fixação do prazo de validade nas embalagens deverá ser na região central do verso.;Critérios, colocação, prazo, validade, embalagem, produto alimentício, dimensão, especificação, cor, letra.;2009-08-11T17:26:17Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;NA;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=677727;NA;2015-02-06T09:29:00Z;59;https://dadosabertos.camara.leg.br/api/v2/deputados/160640;180;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;Ordinária (Art. 151, III, RICD);Desarquivamento a Pedido;640;Arquivada;923;Indeferido o pedido de desarquivamento desta proposição constante do REQ-105/2015em virtude de a(s) proposição(ões) ter(em) sido arquivada(s) definitivamente.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1298180
445043;https://dadosabertos.camara.leg.br/api/v2/proposicoes/445043;PL;5792;2009;139;Projeto de Lei;Altera os §§ 1º e 2º do art. 616 da Consolidação das Leis do Trabalho, aprovada pelo Decreto-lei nº 5.452, de 1º de maio de 1943, para dispor sobre a prestação de informações na negociação coletiva.;Obriga a empresa a prestar informações sobre situação econômica e financeira para fins de negociação coletiva e exige do sindicato solicitante sigilo sobre as informações fornecidas.;Alteração, Consolidação das Leis do Trabalho (CLT), obrigatoriedade, empresa, fornecimento, informações, situação, natureza econômica, natureza financeira, realização, negociação coletiva de trabalho, exigência, sindicato, manutenção, sigilo.;2009-08-13T15:55:46Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;NA;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=679043;NA;2012-03-05T00:00:00Z;35;https://dadosabertos.camara.leg.br/api/v2/deputados/141485;4;MESA;https://dadosabertos.camara.leg.br/api/v2/orgaos/4;Ordinária (Art. 151, III, RICD);Notificações;1005;Arquivada;923;Ao Arquivo - Memorando nº 8/12 - COPER;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1014626
447831;https://dadosabertos.camara.leg.br/api/v2/proposicoes/447831;SBT;1;0;255;Substitutivo;Dispõe sobre a identificação e os padrões de qualidade da  água adicionada de sais e envasamento para comercialização.;NA;NA;2009-09-01T16:28:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/2004;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/116094;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=685892;NA;2009-09-01T16:28:00Z;1;NA;NA;NA;NA;NA;Apresentação de Proposição;100;NA;NA;Apresentação do Substitutivo, SBT 1 CDC, pelo Dep. José Carlos Araújo;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=685892
456128;https://dadosabertos.camara.leg.br/api/v2/proposicoes/456128;PL;6262;2009;139;Projeto de Lei;Dispõe sobre a inclusão de noções de direitos do consumidor na grade curricular do ensino fundamental e ensino médio das escolas públicas e privadas de todo território brasileiro.;NA;Obrigatoriedade, inclusão, currículo, ensino fundamental, ensino médio, disciplina escolar, direitos,  defesa do consumidor, regulamentação, fiscalização, Conselho Nacional de Educação, capacitação profissional, professor.;2009-10-21T16:04:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;NA;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=705091;NA;2021-11-24T00:00:00Z;40;NA;4;MESA;https://dadosabertos.camara.leg.br/api/v2/orgaos/4;Prioridade (Art. 151, II, RICD);Desapensação;104;Arquivada;923;"Desapensação automática deste do PL 3.993/2008 (apensado ao PL 2.082/2003), em face do arquivamento deste, nos termos do art. 54, combinado com o § 4º do artigo 58 do RICD.
Desapensação automática do Projeto de Lei nº 2.261/2011, apensado, em face do seu arquivamento, nos termos do art. 54, combinado com o § 4º do artigo 58 do RICD.";NA
458491;https://dadosabertos.camara.leg.br/api/v2/proposicoes/458491;SBT;3;0;255;Substitutivo;Acrescenta o inciso XVII ao art. 51 da Lei nº 8.078, de 11 de setembro de 1990, para inserir no rol das cláusulas abusivas a cláusula contratual que obrigue o consumidor a pagar pela emissão do carnê de pagamento ou do boleto bancário.;NA;NA;2009-11-05T14:13:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/2004;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/400246;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=710648;NA;2009-11-05T14:13:00Z;1;NA;NA;NA;NA;NA;Apresentação de Proposição;100;NA;NA;Apresentação do Substitutivo, SBT 3 CDC, pelo Dep. Cezar Silvestri;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=710648
458864;https://dadosabertos.camara.leg.br/api/v2/proposicoes/458864;ESB;9;0;258;Emenda ao Substitutivo;Dispõe sobre a comunicação audiovisual social eletrônica de acesso condicionado e dá outras providências.;NA;NA;2009-11-10T18:29:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/2002;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/457024;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=712172;NA;2009-11-10T18:29:00Z;1;NA;NA;NA;NA;NA;Apresentação de Proposição;100;NA;NA;Apresentação da Emenda ao Substitutivo, ESB 9 CCTCI, pelo Dep. Sandes Júnior;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=712172
458884;https://dadosabertos.camara.leg.br/api/v2/proposicoes/458884;ESB;23;0;258;Emenda ao Substitutivo;Dispõe sobre a comunicação audiovisual social eletrônica de acesso condicionado e dá outras providências.;NA;NA;2009-11-10T18:34:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/2002;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/457024;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=712193;NA;2009-11-10T18:34:00Z;1;NA;NA;NA;NA;NA;Apresentação de Proposição;100;NA;NA;Apresentação da Emenda ao Substitutivo, ESB 23 CCTCI, pelo Dep. Sandes Júnior;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=712193
459853;https://dadosabertos.camara.leg.br/api/v2/proposicoes/459853;PL;6419;2009;139;Projeto de Lei;Acrescenta o art. 17-A à Lei nº 11.343, de 23 de agosto de 2006, para estabelecer a obrigatoriedade de divulgação de informações sobre os malefícios causados pelo uso de drogas lícitas e ilícitas, sobre as políticas de combate ao uso de drogas, e sobre dados estatísticos nacionais de repressão ao tráfico ilícito de drogas.;NA;Alteração, Nova Lei Antidrogas, obrigatoriedade, concessionária, televisão, disponibilidade, intervalo, horário, programação, campanha educativa, divulgação, informação, efeito, utilização, drogas, políticas públicas, dados, estatística, combate, repressão, tráfico ilícito, entorpecente, elaboração, audiovisual, Secretaria Nacional de Políticas sobre Drogas.;2009-11-16T15:39:16Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/378005;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=714303;NA;2011-01-31T00:00:00Z;19;NA;4;MESA;https://dadosabertos.camara.leg.br/api/v2/orgaos/4;Ordinária (Art. 151, III, RICD);Arquivamento;502;Arquivada;923;Arquivado nos termos do Artigo 105 do Regimento Interno da Câmara dos Deputados. Publicação no DCD do dia 01/02/2011 - Suplemento ao nº 14.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=850547
461141;https://dadosabertos.camara.leg.br/api/v2/proposicoes/461141;SBT;1;0;255;Substitutivo;O Congresso  Nacional  decreta;NA;NA;2009-11-24T18:28:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/2003;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/17892;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=717287;NA;2009-11-24T18:28:00Z;1;NA;NA;NA;NA;NA;Apresentação de Proposição;100;NA;NA;Apresentação do Substitutivo, SBT 1 CCJC, pelo Dep. Bruno Araújo;NA
461773;https://dadosabertos.camara.leg.br/api/v2/proposicoes/461773;PL;6508;2009;139;Projeto de Lei;Inclui o art. 94-B à Lei nº 9.503, de 23 de setembro de 1997, que institui o Código de Trânsito Brasileiro, para conferir ao Contran competência para disciplinar a realização de bloqueios, conforme as diretrizes que estabelece.;NA;Alteração, Código de Trânsito Brasileiro, competência, Conselho Nacional de Trânsito (Contran), normatização, órgão executivo de trânsito, Departamento de Trânsito (Detran), realização, bloqueio, controle, via pública, rodovia.;2009-11-26T11:29:15Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;NA;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=718384;NA;2013-02-05T00:00:00Z;44;https://dadosabertos.camara.leg.br/api/v2/deputados/74787;4;MESA;https://dadosabertos.camara.leg.br/api/v2/orgaos/4;Ordinária (Art. 151, III, RICD);Notificações;1005;Arquivada;923;Ao Arquivo - Memorando nº 2/13 - COPER;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1082284
465948;https://dadosabertos.camara.leg.br/api/v2/proposicoes/465948;EMC;15;2010;130;Emenda na Comissão;Dispõe sobre a comunicação audiovisual de acesso condicionado e dá outras providências.;NA;NA;2010-02-09T18:05:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/2003;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/339998;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=733017;NA;2010-02-09T18:05:00Z;1;NA;NA;NA;NA;NA;Apresentação de Proposição;100;NA;NA;Apresentação da Emenda na Comissão, EMC 15/2010 CCJC, pelo Dep. Paes Landim;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=733017
465961;https://dadosabertos.camara.leg.br/api/v2/proposicoes/465961;EMC;22;2010;130;Emenda na Comissão;Dispõe sobre a comunicação audiovisual de acesso condicionado e dá outras providências.;NA;NA;2010-02-09T18:21:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/2003;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/339998;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=733036;NA;2010-02-09T18:21:00Z;1;NA;NA;NA;NA;NA;Apresentação de Proposição;100;NA;NA;Apresentação da Emenda na Comissão, EMC 22/2010 CCJC, pelo Dep. Paes Landim;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=733036
466373;https://dadosabertos.camara.leg.br/api/v2/proposicoes/466373;EMC;3;2010;130;Emenda na Comissão;Emenda ao PL 5575/09;NA;NA;2010-02-11T16:17:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/6174;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/441170;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=733957;NA;2010-02-11T16:17:00Z;1;NA;NA;NA;NA;NA;Apresentação de Proposição;100;NA;NA;Apresentação da Emenda na Comissão, EMC 3/2010 CMADS, pelo Dep. Edson Duarte;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=733957
483802;https://dadosabertos.camara.leg.br/api/v2/proposicoes/483802;SBT;1;0;255;Substitutivo;NA;NA;NA;2010-07-14T16:12:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/6837;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/441295;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=789770;NA;2010-07-14T16:12:00Z;1;NA;NA;NA;NA;NA;Apresentação de Proposição;100;NA;NA;Apresentação do Substitutivo n. 1 PEC38609, pelo Deputado Hugo Leal (PSC-RJ).;NA
484412;https://dadosabertos.camara.leg.br/api/v2/proposicoes/484412;PL;7727;2010;139;Projeto de Lei;Dispõe sobre a concessão do direito a uma folga anual para realização de exames de controle do câncer de mama e do colo de útero.;NA;Concessão, folga, mulher, servidor público, empregado, empresa privada, empregada doméstica, realização, exame médico, prevenção, câncer de mama, colo do útero.;2010-08-04T16:16:05Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;NA;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=792740;NA;2012-03-05T00:00:00Z;25;https://dadosabertos.camara.leg.br/api/v2/deputados/73891;4;MESA;https://dadosabertos.camara.leg.br/api/v2/orgaos/4;Ordinária (Art. 151, III, RICD);Notificações;1005;Arquivada;923;Ao Arquivo - Memorando nº 8/12 - COPER;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1014626
485567;https://dadosabertos.camara.leg.br/api/v2/proposicoes/485567;SBT;1;0;255;Substitutivo;Obriga a veiculação de publicidade de saúde pública pelas empresas de transportes coletivos urbanos.;NA;NA;2010-11-03T13:58:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/2014;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/383428;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=813012;NA;2010-11-03T13:58:00Z;1;NA;NA;NA;NA;NA;Apresentação de Proposição;100;NA;NA;Apresentação do Substitutivo n. 1 CSSF, pelo Deputado Osmar Terra (PMDB-RS).;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=813012
486344;https://dadosabertos.camara.leg.br/api/v2/proposicoes/486344;PL;7884;2010;139;Projeto de Lei;Dispõe sobre a divulgação visual obrigatória nas academias de ginástica, centros ou clubes esportivos e outros estabelecimentos congêneres, sobre o uso inadequado de anabolizantes, e dá outras providências.;NA;Obrigatoriedade, academia de ginástica, clube, fixação, advertência, perigo, utilização, anabolizante.;2010-11-10T17:18:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/404069;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=816638;NA;2015-01-31T00:00:00Z;27;NA;4;MESA;https://dadosabertos.camara.leg.br/api/v2/orgaos/4;Ordinária (Art. 151, III, RICD);Arquivamento;502;Arquivada;923;Arquivado nos termos do Artigo 105 do Regimento Interno da Câmara dos Deputados.;NA
491620;https://dadosabertos.camara.leg.br/api/v2/proposicoes/491620;PL;312;2011;139;Projeto de Lei;Altera o art. 8º da Lei nº 9.250, de 26 de dezembro de 1995, para incluir as  despesas com aparelhos de audição entre as deduções permitidas para efeito da apuração da base de cálculo do Imposto de Renda das Pessoas Físicas.;NA;Alteração, Legislação Triibutária  Federal ,Imposto sobre a Renda da Pessoa Física (IRPF), dedução, , despesa,, aquisição, aparelho auditivo, tributação, benefício fiscal.;2011-02-09T15:34:11Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/397357;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=838540;NA;2019-02-22T18:27:00Z;33;NA;2010;CFT;https://dadosabertos.camara.leg.br/api/v2/orgaos/2010;Prioridade (Art. 151, II, RICD);Desarquivamento a Pedido;640;Tramitando em Conjunto;925;Indeferido o pedido de desarquivamento desta proposição constante do REQ-262/2019porquanto a(s) proposição(ões) não foi(ram) arquivada(s).;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1713619
493274;https://dadosabertos.camara.leg.br/api/v2/proposicoes/493274;PL;544;2011;139;Projeto de Lei;Dispõe sobre proteção e defesa do usuário do serviço público e dá outras providências.;NA;Proteção, usuário, serviços públicos, danos, penalidade administrativa, infrator.;2011-02-23T17:40:35Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;NA;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=844091;NA;2011-03-28T00:00:00Z;10;NA;4;MESA;https://dadosabertos.camara.leg.br/api/v2/orgaos/4;NA;Notificações;1005;Retirado pelo Autor;950;Memorando n.º 107/2011 ao Arquivo;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=853487
496692;https://dadosabertos.camara.leg.br/api/v2/proposicoes/496692;SBT;1;0;255;Substitutivo;"""Altera a Lei nº 8.078, de 11 de setembro de 1990, que dispõe sobre a proteção do consumidor e dá outras providências.""";NA;NA;2011-03-31T11:19:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/2012;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/18320;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=854442;NA;2011-03-31T11:19:00Z;1;NA;NA;NA;NA;NA;Apresentação de Proposição;100;NA;NA;Apresentação do Substitutivo n. 1 CME, pelo Deputado Onofre Santo Agostini (DEM-SC).;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=854442
496827;https://dadosabertos.camara.leg.br/api/v2/proposicoes/496827;SBT;2;0;255;Substitutivo;"""Altera a Lei nº 8.078, de 11 de setembro de 1990, que dispõe sobre a proteção do consumidor e dá outras providências.""";NA;NA;2011-04-04T15:59:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/2012;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/18320;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=855334;NA;2011-04-04T15:59:00Z;1;NA;NA;NA;NA;NA;Apresentação de Proposição;100;NA;NA;Apresentação do Substitutivo n. 2 CME, pelo Deputado Onofre Santo Agostini (DEM-SC).;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=855334
498722;https://dadosabertos.camara.leg.br/api/v2/proposicoes/498722;PL;1104;2011;139;Projeto de Lei;"Altera a Lei nº 9.394, de 20 de dezembro de 1996, que ""estabelece as diretrizes e bases da educação nacional"".";NA;Alteração, Lei de Diretrizes e Bases da Educação Nacional, Lei Darcy Ribeiro, inclusão, quadro de pessoal, escola, assistente social, psicólogo, acompanhamento, prevenção, danos psicológicos, aluno.;2011-04-15T09:29:01Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/467579;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=860561;NA;2012-10-19T00:00:00Z;27;NA;4;MESA;https://dadosabertos.camara.leg.br/api/v2/orgaos/4;Ordinária (Art. 151, III, RICD);Arquivamento;502;Arquivada;923;Arquivado nos termos do art. 133 do RICD (rejeição na Comissão de mérito).;NA
498736;https://dadosabertos.camara.leg.br/api/v2/proposicoes/498736;PL;1106;2011;139;Projeto de Lei;Estabelece que as salas de aulas do ensino médio e superior, com 40 ou mais alunos, deverão dispor de dispositivo de sonorização.;NA;Obrigatoriedade, escola pública, escola particular, nível médio, universidade pública, universidade particular, instalação, sonorização, sala de aula.;2011-04-15T11:07:20Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;NA;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=860667;NA;2014-02-07T00:00:00Z;41;https://dadosabertos.camara.leg.br/api/v2/deputados/4931;4;MESA;https://dadosabertos.camara.leg.br/api/v2/orgaos/4;Ordinária (Art. 151, III, RICD);Notificações;1005;Arquivada;923;Recebida a resposta da Indicação nº 7/2/2014 pelo aviso nº 37 da Casa Civil em 7/2/2014.;NA
499029;https://dadosabertos.camara.leg.br/api/v2/proposicoes/499029;PL;1131;2011;139;Projeto de Lei;Dispõe sobre a concessão do direito a uma folga anual para a realização de exames de controle do câncer de mama e do colo de útero.;NA;Concessão, folga, mulher, servidor público, empregado, empresa privada, empregada doméstica, realização, exame médico, prevenção, câncer de mama, colo do útero.;2011-04-19T19:13:29Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/363826;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=861646;NA;2020-02-17T16:05:00Z;58;https://dadosabertos.camara.leg.br/api/v2/deputados/160575;2010;CFT;https://dadosabertos.camara.leg.br/api/v2/orgaos/2010;Prioridade (Art. 151, II, RICD);Notificação de Apensação;504;Tramitando em Conjunto;925;Apense-se a este(a) o(a) PL-84/2020.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858144
507796;https://dadosabertos.camara.leg.br/api/v2/proposicoes/507796;PL;1551;2011;139;Projeto de Lei;Dispõe sobre o Estatuto da Criança e do Adolescente com Câncer.;Cria os Departamentos denominados Anjos do Câncer Infantil, a Fármacia Especial à Criança com Câncer.;Criação, Estatuto da Criança e do Adolescente com Câncer, garantia, tratamento médico, câncer, obrigatoriedade, criação, Departamento de Assistência Social, acompanhamento,  paciente, comunicação, diagnóstico médico, atendimento médico, obrigações, assistente social, fornecimento, identificação, paciente, câncer infantil, gratuidade, medicamento, instalação, Ouvidoria, crime, penalidade, Imposto sobre a Renda da Pessoa Física (IRPF), Imposto de Renda das Pessoas Jurídicas (IRPJ), dedução, , doação, Fundo dos Direitos da Criança e do Adolescente com Câncer, tributação, benefício fiscal.;2011-06-08T17:49:40Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;NA;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=885497;NA;2015-08-21T00:00:00Z;26;https://dadosabertos.camara.leg.br/api/v2/deputados/74374;4;MESA;https://dadosabertos.camara.leg.br/api/v2/orgaos/4;Ordinária (Art. 151, III, RICD);Devolução à CCP;1010;Arquivada;923;Devolução à CCP;NA
509340;https://dadosabertos.camara.leg.br/api/v2/proposicoes/509340;PEC;41;2011;136;Proposta de Emenda à Constituição;Altera o § 6º, do art. 225, da Constituição da República Federativa do Brasil, promulgada em 05 de outubro de 1988 e cria o art. 44-A dos Atos das Disposições Constitucionais Transitórias, promulgados em 05 de outubro de 1988, para o fim de vedar a construção e instalação de novas usinas que operem com reator nuclear no país e permitir as atividades das usinas já existentes e em construção.;NA;Alteração, Ato das Disposições Constitucionais Transitórias, proibição, construção, instalação, usina nuclear, reator nuclear.;2011-06-15T17:58:20Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/359897;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=889607;NA;2019-03-29T09:45:00Z;34;NA;186;CCP;https://dadosabertos.camara.leg.br/api/v2/orgaos/186;Especial (Art. 202 c/c 191, I, RICD);Desarquivamento a Pedido;640;Tramitando em Conjunto;925;Desarquivada nos termos do Artigo 105 do RICD, em conformidade com o despacho exarado no REQ-961/2019.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1724644
510260;https://dadosabertos.camara.leg.br/api/v2/proposicoes/510260;PL;1677;2011;139;Projeto de Lei;"Modifica o § 1º, do art. 16, da Lei nº 9.656, de 3 de junho de 1998, que ""dispõe sobre os planos e seguros privados de assistência à saúde"".";Estabelece o fornecimento de relação que contenha informações sobre hospitais, profissionais credenciados ou conveniados e suas respectivas especialidades médicas.;Alteração, Lei dos Planos de Saúde, obrigatoriedade, fornecimento, relação, hospital, profissional, especialidade médica, credenciamento, convênio, endereço, telefone, sitio, Internet.;2011-06-28T16:47:14Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/332450;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=893133;NA;2021-10-19T17:58:00Z;54;https://dadosabertos.camara.leg.br/api/v2/deputados/165429;186;CCP;https://dadosabertos.camara.leg.br/api/v2/orgaos/186;Urgência (Art. 155, RICD);Notificação de Apensação;504;Tramitando em Conjunto;925;Apense-se a este(a) o(a) PL-3162/2021.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2077218
510669;https://dadosabertos.camara.leg.br/api/v2/proposicoes/510669;PL;1716;2011;139;Projeto de Lei;Obriga a afixação de avisos sobre o Seguro contra Danos Pessoais Causados por Veículos Automotores de Via Terrestre (DPVAT) em áreas de pronto atendimento.;NA;Obrigatoriedade, divulgação, informação, orientação, Seguro DPVAT, cartaz, placa, afixação, hospital, posto de saúde, ambulatório.;2011-06-29T17:19:28Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/415319;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=894053;NA;2019-02-26T12:01:00Z;42;NA;180;PLEN;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;Ordinária (Art. 151, III, RICD);Desarquivamento a Pedido;640;Tramitando em Conjunto;925;Devido a desarquivamento desta proposição em requerimento anterior, foi declarada prejudicada a solicitação de desarquivamento constante do REQ-566/2019.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1714095
515490;https://dadosabertos.camara.leg.br/api/v2/proposicoes/515490;PL;2015;2011;139;Projeto de Lei;Dispõe sobre a concessão do direito a uma folga anual para realização de exames de controle do câncer de mama e do colo de útero.;NA;Concessão, servidor público,  trabalhador, mulher, iniciativa privada, dispensa, anual, realização, exame preventivo, câncer de mama, câncer ginecológico.;2011-08-16T14:43:31Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/499029;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=908473;NA;2019-02-26T12:01:00Z;24;NA;2010;CFT;https://dadosabertos.camara.leg.br/api/v2/orgaos/2010;Prioridade (Art. 151, II, RICD);Desarquivamento a Pedido;640;Tramitando em Conjunto;925;Indeferido o pedido de desarquivamento desta proposição constante do REQ-566/2019porquanto a(s) proposição(ões) não foi(ram) arquivada(s).;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1714095
