id;uri;siglaTipo;numero;ano;ementa;urlInteiroTeor;Fake_news;OBS
18563;https://dadosabertos.camara.leg.br/api/v2/proposicoes/18563;PL;2741;1992;Dispõe sobre a liberdade de informação através dos meios de comuncação social;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=15524;;
2297757;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297757;EMP;54;0;Suprima-se o §1º do artigo 514 do substitutivo do PLP nº 112/2021;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2069636;;
2305020;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2305020;PL;3812;2021;Dispõe sobre a venda, em leilão, de veículos inundados provenientes de enchentes e dá outras providências.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2097526;;
465948;https://dadosabertos.camara.leg.br/api/v2/proposicoes/465948;EMC;15;2010;Dispõe sobre a comunicação audiovisual de acesso condicionado e dá outras providências.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=733017;;
2270792;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270792;PL;568;2021;Institui o Estatuto da Pessoa com Câncer e dá outras providências.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1966506;;
2254576;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2254576;PDL;256;2020;Susta, nos termos do art. 49, V, da Constituição Federal, a Portaria nº 13.474, de 2 de junho de 2020, publicada no DOU, de 04 de junho de 2020, que abre ao Orçamento Fiscal da União, em favor da Presidência da República, crédito suplementar no valor de R$ 83.904.162,00, objetivando, na prática, à transferência  desse valor originalmente destinado à Inclusão Social por meio do Bolsa Família e da Articulação de Políticas Públicas (Transferência de Renda Diretamente às Famílias em Condição de Pobreza e Extrema Pobreza (Lei nº 10.836, de 2004) - Na Região Nordeste), para aplicação em publicidade institucional, pela Secretaria de Comunicação Social da Presidência da República.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1901008;;
2172155;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2172155;SBT;2;0;Parecer do Relator Geral pela aprovação da matéria, conforme o substitutivo em anexo, ante a adequação orçamentária e financeira, pela clara constitucionalidade e juridicidade, além da boa técnica legislativa do projeto, de suas emendas das emendas substitutivas apresentadas pelos relatores parciais.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1437525;;
2221694;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2221694;PL;5210;2019;Altera a Lei 9.434, de 4 de fevereiro de 1997, para garantir esclarecimento, estímulo e disponibilização de condições necessárias à efetividade da Política Nacional de Transplantes.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1811721;;
1295741;https://dadosabertos.camara.leg.br/api/v2/proposicoes/1295741;PL;1676;2015;Tipifica o ato de fotografar, filmar ou captar a voz de pessoa, sem autorização ou sem fins lícitos, prevendo qualificadoras para as diversas formas de sua divulgação e dispõe sobre a garantia de desvinculação do nome, imagem e demais aspectos da personalidade, publicados na rede mundial de computadores, internet, relativos a fatos que não possuem, ou não possuem mais, interesse público.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1339457;;
2176241;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2176241;PL;10292;2018;Altera os arts. 288 e 323 da Lei nº 4.737, de 15 de julho de 1965 (Código Eleitoral) para tipificar como crime eleitoral a criação, divulgação e o compartilhamento de fatos sabidamente inverídicos, em ano eleitoral.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1662493;;
2231412;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2231412;SBT;1;0;Altera o art. 334-A do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal) introduzido pela Lei nº 13.008, de 26 de junho de 2014;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1839511;;
2191271;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2191271;PL;502;2019;"Institui o programa ""Escola Sem Mordaça"" em todo o território nacional.";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1708313;;
2259482;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259482;PL;4096;2020;Altera o Decreto-Lei no 2.848, de 7 de dezembro de 1940 – Código Penal, para prever a aplicação da pena em dobro aos crimes contra a honra cometidos mediante a criação, divulgação, produção ou compartilhamento de informação ou notícia que sabe ser falsa por meio da internet.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1919582;;
2252732;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252732;PL;2668;2020;Dispõe sobre práticas de atenção emergencial a pessoas residentes em Instituições de Longa Permanência para Idosos, em razão do estado emergência de saúde pública de importância internacional decorrente do novo coronavírus (covid-19-).;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1894008;;
2236630;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236630;PL;137;2020;Determina a prevalência da manifestação de vontade escrita de pessoa falecida acerca da doação de seus órgãos.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1855045;;
2132435;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2132435;PL;7506;2017;Altera dispositivos do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 - Código-Penal, e dá outras providências.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1550216;;
